datetime,symbol,action,price,quantity,amount,investor_id,type_id,type_label
2024-06-14,600021,BUY,56.95168341661865,507,28874.503492225656,T2_26,T2,长线集中
2024-07-19,600041,BUY,59.646155265985435,97,5785.677060800587,T2_26,T2,长线集中
2024-08-02,600050,SELL,56.62208778306811,355,20100.841162989178,T2_26,T2,长线集中
2024-08-08,600003,BUY,53.18103153251478,350,18613.361036380174,T2_26,T2,长线集中
2024-09-06,600041,SELL,50.67803921824494,97,4915.7698041697595,T2_26,T2,长线集中
2024-09-25,600021,SELL,52.57974747869911,507,26657.93197170045,T2_26,T2,长线集中
2024-10-07,600003,SELL,70.58565714440145,350,24704.98000054051,T2_26,T2,长线集中
2024-11-29,600016,BUY,40.65920995350719,490,19923.01287721852,T2_26,T2,长线集中
2024-12-05,600027,BUY,51.51146862089478,581,29928.163268739867,T2_26,T2,长线集中
2025-01-27,600036,BUY,13.290884477923592,1171,15563.625723648527,T2_26,T2,长线集中
2025-02-19,600004,BUY,56.62855627360378,450,25482.8503231217,T2_26,T2,长线集中
2025-03-03,600027,SELL,51.21928092911764,581,29758.402219817348,T2_26,T2,长线集中
2025-03-04,600019,BUY,71.46364270220262,114,8146.855268051098,T2_26,T2,长线集中
2025-03-11,600016,SELL,38.136915422749205,490,18687.08855714711,T2_26,T2,长线集中
2025-04-28,600009,BUY,56.17263239874074,272,15278.95601245748,T2_26,T2,长线集中
2025-06-02,600004,SELL,73.65099478498074,450,33142.94765324133,T2_26,T2,长线集中
2025-06-11,600036,SELL,12.197747285034385,1171,14283.562070775264,T2_26,T2,长线集中
2025-06-23,600009,SELL,47.30988829822222,272,12868.289617116443,T2_26,T2,长线集中
2025-07-02,600019,SELL,81.64420733083048,114,9307.439635714674,T2_26,T2,长线集中
2025-09-19,600010,BUY,54.57444879756472,499,27232.649949984796,T2_26,T2,长线集中
2025-11-19,600010,SELL,56.81322575112415,499,28349.79964981095,T2_26,T2,长线集中
2024-01-10,600047,BUY,46.954656201263475,625,29346.660125789673,T2_27,T2,长线集中
2024-04-22,600042,BUY,54.63652281386157,518,28301.71881758029,T2_27,T2,长线集中
2024-05-17,600047,SELL,46.58311889429643,625,29114.44930893527,T2_27,T2,长线集中
2024-06-03,600036,BUY,28.960459603145704,563,16304.738756571032,T2_27,T2,长线集中
2024-06-18,600036,SELL,24.55587134709911,563,13824.955568416799,T2_27,T2,长线集中
2024-07-22,600021,BUY,56.76360987041621,389,22081.044239591905,T2_27,T2,长线集中
2024-09-02,600042,SELL,73.79268097668191,518,38224.60874592123,T2_27,T2,长线集中
2024-10-21,600021,SELL,48.23688513927913,389,18764.14831917958,T2_27,T2,长线集中
2025-03-04,600034,BUY,48.02367989139839,175,8404.143980994719,T2_27,T2,长线集中
2025-05-09,600034,SELL,57.03052038060348,175,9980.341066605608,T2_27,T2,长线集中
2025-05-30,600039,BUY,54.500329042914885,202,11009.066466668806,T2_27,T2,长线集中
2025-08-26,600039,SELL,54.17042481653349,202,10942.425812939766,T2_27,T2,长线集中
2025-09-22,600045,BUY,75.47679097464184,349,26341.400050150005,T2_27,T2,长线集中
2025-11-17,600012,BUY,99.39452075364089,253,25146.813750671146,T2_27,T2,长线集中
2025-11-24,600045,SELL,98.54868057769615,349,34393.48952161596,T2_27,T2,长线集中
2025-12-04,600012,SELL,91.74054312889865,253,23210.35741161136,T2_27,T2,长线集中
2024-04-24,600033,BUY,54.42106329957531,49,2666.6321016791903,T2_28,T2,长线集中
2024-06-12,600024,BUY,48.717166852835035,307,14956.170223820356,T2_28,T2,长线集中
2024-07-08,600024,SELL,40.872465615019756,307,12547.846943811066,T2_28,T2,长线集中
2024-07-12,600033,SELL,55.5238028450713,49,2720.666339408494,T2_28,T2,长线集中
2024-07-26,600049,BUY,57.97545637487269,107,6203.373832111378,T2_28,T2,长线集中
2024-08-21,600015,BUY,82.20574291810553,341,28032.158335073986,T2_28,T2,长线集中
2024-10-02,600015,SELL,69.6681062678424,341,23756.82423733426,T2_28,T2,长线集中
2024-10-17,600049,SELL,48.81103097738853,107,5222.780314580573,T2_28,T2,长线集中
2025-03-04,600011,BUY,57.47744331573369,128,7357.112744413912,T2_28,T2,长线集中
2025-05-23,600017,BUY,37.84982818923523,467,17675.869764372852,T2_28,T2,长线集中
2025-06-02,600002,BUY,60.69208477346512,466,28282.511504434744,T2_28,T2,长线集中
2025-07-04,600011,SELL,56.52757884088222,128,7235.530091632924,T2_28,T2,长线集中
2025-07-10,600048,BUY,65.41731844999008,154,10074.267041298472,T2_28,T2,长线集中
2025-08-20,600002,SELL,68.47269129205866,466,31908.274142099333,T2_28,T2,长线集中
2025-09-05,600038,BUY,91.87938007427789,257,23613.00067908942,T2_28,T2,长线集中
2025-09-15,600005,BUY,67.64842290322541,52,3517.717990967721,T2_28,T2,长线集中
2025-09-24,600017,SELL,32.95917197406612,467,15391.933311888879,T2_28,T2,长线集中
2025-09-29,600038,SELL,124.03015087338372,257,31875.748774459615,T2_28,T2,长线集中
2025-11-11,600021,BUY,101.45288549107323,55,5579.908702009027,T2_28,T2,长线集中
2025-12-04,600048,SELL,77.0525681499343,154,11866.095495089883,T2_28,T2,长线集中
2025-12-04,600005,SELL,69.40501112999743,52,3609.0605787598665,T2_28,T2,长线集中
2025-12-04,600021,SELL,100.05163190748856,55,5502.839754911871,T2_28,T2,长线集中
2024-03-22,600039,BUY,49.759121863627115,486,24182.93322572278,T2_29,T2,长线集中
2024-03-26,600007,BUY,45.140062534166944,248,11194.735508473403,T2_29,T2,长线集中
2024-05-02,600038,BUY,96.44427700159436,167,16106.194259266258,T2_29,T2,长线集中
2024-05-20,600043,BUY,47.82329317648027,537,25681.108435769904,T2_29,T2,长线集中
2024-05-23,600007,SELL,53.120903359825164,248,13173.98403323664,T2_29,T2,长线集中
2024-05-24,600038,SELL,79.63483641757665,167,13299.0176817353,T2_29,T2,长线集中
2024-06-03,600011,BUY,51.39093032593816,544,27956.666097310357,T2_29,T2,长线集中
2024-07-03,600043,SELL,40.51112348008049,537,21754.473308803223,T2_29,T2,长线集中
2024-08-23,600031,BUY,43.41013049508862,369,16018.338152687702,T2_29,T2,长线集中
2024-09-13,600039,SELL,55.34970562456968,486,26899.956933540863,T2_29,T2,长线集中
2024-10-09,600011,SELL,50.57748782487214,544,27514.153376730443,T2_29,T2,长线集中
2024-10-14,600035,BUY,48.416373922042354,116,5616.299374956913,T2_29,T2,长线集中
2024-11-19,600031,SELL,48.82027828986244,369,18014.68268895924,T2_29,T2,长线集中
2024-11-25,600020,BUY,92.42791922413947,186,17191.592975689942,T2_29,T2,长线集中
2024-12-20,600020,SELL,75.94780136379514,186,14126.291053665895,T2_29,T2,长线集中
2025-01-16,600035,SELL,48.067175458095946,116,5575.79235313913,T2_29,T2,长线集中
2025-01-30,600006,BUY,68.0803763913937,158,10756.699469840205,T2_29,T2,长线集中
2025-02-05,600003,BUY,79.92342495992843,193,15425.221017266185,T2_29,T2,长线集中
2025-03-28,600006,SELL,90.7664030808845,158,14341.091686779751,T2_29,T2,长线集中
2025-05-27,600028,BUY,16.824465086127184,1148,19314.48591887401,T2_29,T2,长线集中
2025-05-28,600042,BUY,177.27769016407188,45,7977.496057383235,T2_29,T2,长线集中
2025-06-26,600003,SELL,87.7282938451613,193,16931.56071211613,T2_29,T2,长线集中
2025-07-10,600028,SELL,19.25659726230612,1148,22106.573657127425,T2_29,T2,长线集中
2025-08-22,600042,SELL,155.64212514961463,45,7003.895631732658,T2_29,T2,长线集中
2025-10-06,600032,BUY,100.17107508056718,231,23139.518343611016,T2_29,T2,长线集中
2025-10-27,600045,BUY,81.58819664754074,120,9790.583597704888,T2_29,T2,长线集中
2025-11-25,600032,SELL,88.50557516836952,231,20444.787863893358,T2_29,T2,长线集中
2025-12-04,600045,SELL,91.47611647622932,120,10977.133977147518,T2_29,T2,长线集中
2024-04-02,600001,BUY,43.641137070142136,638,27843.045450750684,T2_30,T2,长线集中
2024-06-03,600001,SELL,48.75427581784524,638,31105.22797178526,T2_30,T2,长线集中
2024-08-01,600030,BUY,34.25145210254529,79,2705.8647161010776,T2_30,T2,长线集中
2024-10-24,600009,BUY,47.77580038175863,566,27041.103016075383,T2_30,T2,长线集中
2024-11-27,600030,BUY,38.13636446537703,86,3279.7273440224244,T2_30,T2,长线集中
2024-12-04,600035,BUY,50.65689711948485,109,5521.601786023849,T2_30,T2,长线集中
2024-12-16,600030,SELL,40.0801767303032,79,3166.333961693953,T2_30,T2,长线集中
2025-01-14,600034,BUY,48.910018860213526,101,4939.911904881566,T2_30,T2,长线集中
2025-03-06,600009,SELL,51.147808931587136,566,28949.659855278318,T2_30,T2,长线集中
2025-03-06,600030,SELL,44.495543874883396,86,3826.616773239972,T2_30,T2,长线集中
2025-03-27,600035,SELL,52.75107492745019,109,5749.86716709207,T2_30,T2,长线集中
2025-05-21,600034,SELL,53.61914358776957,101,5415.533502364727,T2_30,T2,长线集中
2025-06-30,600032,BUY,83.81496976534673,52,4358.37842779803,T2_30,T2,长线集中
2025-07-07,600043,BUY,40.55989127195304,189,7665.819450399125,T2_30,T2,长线集中
2025-07-14,600034,BUY,55.795788499837016,390,21760.357514936437,T2_30,T2,长线集中
2025-07-24,600008,BUY,42.18692035036415,53,2235.9067785692996,T2_30,T2,长线集中
2025-07-29,600043,BUY,37.346811728411275,274,10233.02641358469,T2_30,T2,长线集中
2025-08-28,600032,SELL,111.67827080359164,52,5807.270081786765,T2_30,T2,长线集中
2025-10-02,600043,SELL,42.88234467986579,274,11749.762442283227,T2_30,T2,长线集中
2025-10-13,600034,SELL,58.043260820187456,390,22636.871719873106,T2_30,T2,长线集中
2025-10-14,600043,SELL,40.66524168766819,189,7685.730678969288,T2_30,T2,长线集中
2025-11-11,600018,BUY,93.41020302320298,308,28770.342531146518,T2_30,T2,长线集中
2025-11-27,600008,SELL,41.13591440386975,53,2180.2034634050965,T2_30,T2,长线集中
2025-12-04,600018,SELL,89.62430192144399,308,27604.284991804747,T2_30,T2,长线集中
2024-02-05,600016,BUY,45.45951454423473,492,22366.081155763488,T2_31,T2,长线集中
2024-02-29,600006,BUY,62.09385873416902,46,2856.317501771775,T2_31,T2,长线集中
2024-03-06,600012,BUY,56.47717818527537,320,18072.69701928812,T2_31,T2,长线集中
2024-03-20,600014,BUY,34.42950357098592,439,15114.55206766282,T2_31,T2,长线集中
2024-04-08,600007,BUY,43.78729660024872,95,4159.793177023629,T2_31,T2,长线集中
2024-04-09,600012,SELL,47.701771697876985,320,15264.566943320635,T2_31,T2,长线集中
2024-04-18,600006,SELL,83.28371449293407,46,3831.050866674967,T2_31,T2,长线集中
2024-05-20,600014,SELL,29.240788430858334,439,12836.706121146808,T2_31,T2,长线集中
2024-06-13,600016,SELL,38.46021097679018,492,18922.423800580767,T2_31,T2,长线集中
2024-06-24,600029,BUY,65.67660930396286,143,9391.755130466689,T2_31,T2,长线集中
2024-07-08,600029,BUY,56.73145852640101,360,20423.325069504364,T2_31,T2,长线集中
2024-07-12,600007,SELL,57.29991395263849,95,5443.491825500657,T2_31,T2,长线集中
2024-07-30,600029,SELL,55.80220739503963,143,7979.715657490668,T2_31,T2,长线集中
2024-10-31,600029,SELL,73.95966842447001,360,26625.4806328092,T2_31,T2,长线集中
2025-01-03,600004,BUY,54.73515639789969,120,6568.218767747962,T2_31,T2,长线集中
2025-03-04,600030,BUY,43.91234572819096,575,25249.5987937098,T2_31,T2,长线集中
2025-03-18,600004,SELL,61.60873282583225,120,7393.04793909987,T2_31,T2,长线集中
2025-04-22,600030,SELL,44.59063267839786,575,25639.61379007877,T2_31,T2,长线集中
2025-05-09,600043,BUY,42.30655207246431,614,25976.222972493084,T2_31,T2,长线集中
2025-07-08,600043,SELL,40.119954244785475,614,24633.65190629828,T2_31,T2,长线集中
2025-08-19,600014,BUY,46.05945751671676,517,23812.739536142566,T2_31,T2,长线集中
2025-10-21,600014,SELL,38.79559820714517,517,20057.32427309405,T2_31,T2,长线集中
2024-03-11,600035,BUY,47.848746757777675,494,23637.28089834217,T2_32,T2,长线集中
2024-03-12,600021,BUY,54.54399335402419,416,22690.301235274062,T2_32,T2,长线集中
2024-05-03,600035,SELL,51.300889431291985,494,25342.63937905824,T2_32,T2,长线集中
2024-05-07,600048,BUY,58.396013794081504,159,9284.966193258959,T2_32,T2,长线集中
2024-05-15,600024,BUY,50.89864294451445,335,17051.04538641234,T2_32,T2,长线集中
2024-05-30,600040,BUY,31.182807542622193,335,10446.240526778434,T2_32,T2,长线集中
2024-06-21,600024,SELL,43.094227449662185,335,14436.566195636831,T2_32,T2,长线集中
2024-07-01,600040,SELL,40.81041021766231,335,13671.487422916873,T2_32,T2,长线集中
2024-07-12,600004,BUY,59.48011863075726,457,27182.414214256067,T2_32,T2,长线集中
2024-08-01,600021,SELL,53.331041481058186,416,22185.713256120205,T2_32,T2,长线集中
2024-09-24,600048,SELL,52.15619420346393,159,8292.834878350764,T2_32,T2,长线集中
2024-09-30,600017,BUY,48.522696232568535,239,11596.92439958388,T2_32,T2,长线集中
2024-10-17,600050,BUY,64.82230179848739,371,24049.073967238823,T2_32,T2,长线集中
2024-12-06,600017,SELL,40.94723847705099,239,9786.389996015187,T2_32,T2,长线集中
2025-01-06,600004,SELL,54.91603476346525,457,25096.627886903618,T2_32,T2,长线集中
2025-02-13,600050,SELL,68.17231635109519,371,25291.929366256314,T2_32,T2,长线集中
2025-03-07,600042,BUY,120.83788560487588,62,7491.948907502305,T2_32,T2,长线集中
2025-04-22,600018,BUY,47.383248024644445,141,6681.037971474867,T2_32,T2,长线集中
2025-05-05,600042,SELL,159.64526342029632,62,9898.006332058372,T2_32,T2,长线集中
2025-05-20,600043,BUY,41.70562505271464,716,29861.22753774368,T2_32,T2,长线集中
2025-06-09,600022,BUY,58.57325194314864,88,5154.44617099708,T2_32,T2,长线集中
2025-06-10,600018,SELL,62.865282462504446,141,8864.004827213126,T2_32,T2,长线集中
2025-06-19,600005,BUY,68.69724504391708,103,7075.816239523459,T2_32,T2,长线集中
2025-07-18,600030,BUY,56.64441133392187,505,28605.427723630546,T2_32,T2,长线集中
2025-08-11,600023,BUY,45.938975891999306,166,7625.869998071885,T2_32,T2,长线集中
2025-08-19,600005,SELL,66.82255525483383,103,6882.723191247885,T2_32,T2,长线集中
2025-08-29,600022,BUY,67.61323404245306,197,13319.807106363252,T2_32,T2,长线集中
2025-10-13,600043,SELL,41.37100370215625,716,29621.638650743876,T2_32,T2,长线集中
2025-11-07,600030,SELL,59.04153972564825,505,29815.977561452364,T2_32,T2,长线集中
2025-11-19,600023,SELL,44.17310338953928,166,7332.73516266352,T2_32,T2,长线集中
2025-11-25,600022,SELL,64.37288351136401,88,5664.813749000033,T2_32,T2,长线集中
2025-12-04,600022,SELL,68.16157629513017,197,13427.830530140644,T2_32,T2,长线集中
2024-01-24,600003,BUY,48.547884346245,480,23302.984486197598,T2_33,T2,长线集中
2024-03-07,600011,BUY,48.86004597008484,600,29316.027582050905,T2_33,T2,长线集中
2024-03-14,600025,BUY,47.10595997226173,612,28828.84750302418,T2_33,T2,长线集中
2024-04-24,600024,BUY,55.717427145669355,458,25518.581632716563,T2_33,T2,长线集中
2024-05-27,600003,SELL,55.975331532410145,480,26868.15913555687,T2_33,T2,长线集中
2024-06-13,600024,SELL,46.96709975596862,458,21510.931688233628,T2_33,T2,长线集中
2024-06-14,600025,SELL,39.54225028701909,612,24199.85717565568,T2_33,T2,长线集中
2024-08-29,600042,BUY,68.995150207027,83,5726.597467183241,T2_33,T2,长线集中
2024-08-30,600011,SELL,55.159554825861875,600,33095.732895517125,T2_33,T2,长线集中
2024-10-01,600042,SELL,90.86280425695212,83,7541.6127533270255,T2_33,T2,长线集中
2025-02-11,600032,BUY,76.92139212429564,109,8384.431741548224,T2_33,T2,长线集中
2025-03-03,600032,SELL,65.32835692831415,109,7120.7909051862425,T2_33,T2,长线集中
2025-04-07,600028,BUY,14.883184730465146,1649,24542.371620537026,T2_33,T2,长线集中
2025-05-16,600003,BUY,84.44812725649878,281,23729.92375907616,T2_33,T2,长线集中
2025-06-05,600028,SELL,16.067454974026614,1649,26495.233252169885,T2_33,T2,长线集中
2025-06-19,600037,BUY,27.919975370668993,1037,28953.014459383747,T2_33,T2,长线集中
2025-07-04,600031,BUY,47.23079038156569,252,11902.159176154553,T2_33,T2,长线集中
2025-08-01,600031,SELL,40.06877710801887,252,10097.331831220756,T2_33,T2,长线集中
2025-08-15,600037,SELL,23.221605768112845,1037,24080.80518153302,T2_33,T2,长线集中
2025-08-18,600003,BUY,87.23884834539486,136,11864.4833749737,T2_33,T2,长线集中
2025-08-28,600041,BUY,98.42787464341893,150,14764.18119651284,T2_33,T2,长线集中
2025-09-18,600003,SELL,98.49540399470824,281,27677.208522513014,T2_33,T2,长线集中
2025-10-01,600045,BUY,79.67900284668302,213,16971.62760634348,T2_33,T2,长线集中
2025-11-10,600003,SELL,113.77739126234536,136,15473.72521167897,T2_33,T2,长线集中
2025-11-10,600047,BUY,125.91149088860143,230,28959.64290437833,T2_33,T2,长线集中
2025-11-13,600029,BUY,128.925729200415,152,19596.710838463077,T2_33,T2,长线集中
2025-12-04,600041,SELL,84.80461660171812,150,12720.69249025772,T2_33,T2,长线集中
2025-12-04,600045,SELL,91.47611647622932,213,19484.412809436846,T2_33,T2,长线集中
2025-12-04,600047,SELL,118.51057509596785,230,27257.432272072605,T2_33,T2,长线集中
2025-12-04,600029,SELL,126.17645488236,152,19178.821142118722,T2_33,T2,长线集中
2024-01-01,600005,BUY,50.3766880625364,76,3828.6282927527664,T2_34,T2,长线集中
2024-02-09,600030,BUY,45.98726074384308,453,20832.229116960916,T2_34,T2,长线集中
2024-04-03,600040,BUY,37.60130650976423,312,11731.60763104644,T2_34,T2,长线集中
2024-04-16,600030,SELL,39.05445199449381,453,17691.666753505695,T2_34,T2,长线集中
2024-05-01,600040,BUY,35.22312924037746,302,10637.385030593992,T2_34,T2,长线集中
2024-05-14,600040,SELL,31.757279538634975,312,9908.271216054112,T2_34,T2,长线集中
2024-05-31,600043,BUY,45.6012494506341,573,26129.515935213338,T2_34,T2,长线集中
2024-06-07,600040,SELL,29.592053193812173,302,8936.800064531277,T2_34,T2,长线集中
2024-07-31,600005,SELL,58.63099472934263,76,4455.95559943004,T2_34,T2,长线集中
2024-09-02,600044,BUY,60.446730891727285,486,29377.11121337946,T2_34,T2,长线集中
2024-09-13,600043,SELL,38.552206483065895,573,22090.41431479676,T2_34,T2,长线集中
2024-12-11,600044,SELL,79.07792032166925,486,38431.86927633126,T2_34,T2,长线集中
2025-02-28,600045,BUY,47.717297456141175,187,8923.1346242984,T2_34,T2,长线集中
2025-04-21,600046,BUY,48.04737742768579,468,22486.17263615695,T2_34,T2,长线集中
2025-05-01,600044,BUY,150.88939410425883,102,15390.7181986344,T2_34,T2,长线集中
2025-05-02,600022,BUY,69.50902860123085,119,8271.574403546472,T2_34,T2,长线集中
2025-06-02,600045,SELL,63.10573136708819,187,11800.771765645492,T2_34,T2,长线集中
2025-06-03,600022,SELL,58.01149014360336,119,6903.3673270888,T2_34,T2,长线集中
2025-07-07,600010,BUY,60.778470492894485,486,29538.33665954672,T2_34,T2,长线集中
2025-07-21,600006,BUY,86.30874980296359,288,24856.919943253513,T2_34,T2,长线集中
2025-08-14,600010,BUY,58.54311774501865,349,20431.548093011508,T2_34,T2,长线集中
2025-08-18,600044,SELL,151.90798138765103,102,15494.614101540406,T2_34,T2,长线集中
2025-09-01,600046,SELL,63.95731427535223,468,29932.023080864845,T2_34,T2,长线集中
2025-09-15,600006,SELL,71.50070035728861,288,20592.201702899118,T2_34,T2,长线集中
2025-10-02,600010,SELL,56.73398591105978,486,27572.717152775054,T2_34,T2,长线集中
2025-12-02,600028,BUY,25.976331156546763,151,3922.426004638561,T2_34,T2,长线集中
2025-12-04,600010,SELL,56.020743319129615,349,19551.239418376237,T2_34,T2,长线集中
2025-12-04,600028,SELL,23.7752772137117,151,3590.0668592704665,T2_34,T2,长线集中
2024-03-29,600030,BUY,42.03688672399934,477,20051.594967347683,T2_35,T2,长线集中
2024-04-09,600012,BUY,47.701771697876985,202,9635.757882971151,T2_35,T2,长线集中
2024-06-18,600012,SELL,47.508028849753785,202,9596.621827650264,T2_35,T2,长线集中
2024-06-25,600010,BUY,64.173253103272,95,6096.45904481084,T2_35,T2,长线集中
2024-07-01,600024,BUY,43.33773836875846,431,18678.565236934897,T2_35,T2,长线集中
2024-07-31,600030,SELL,34.56451311930653,477,16487.272757909217,T2_35,T2,长线集中
2024-08-15,600008,BUY,43.75132712078392,282,12337.874248061065,T2_35,T2,长线集中
2024-08-23,600024,SELL,35.94554040443151,431,15492.527914309981,T2_35,T2,长线集中
2024-09-25,600010,SELL,61.029808787639006,95,5797.831834825705,T2_35,T2,长线集中
2024-10-09,600021,BUY,52.25942051076039,52,2717.4898665595406,T2_35,T2,长线集中
2024-11-05,600016,BUY,40.42616946996981,702,28379.170967918806,T2_35,T2,长线集中
2024-11-20,600019,BUY,53.957836662898785,447,24119.152988315756,T2_35,T2,长线集中
2024-12-12,600003,BUY,74.81823225832946,63,4713.548632274756,T2_35,T2,长线集中
2024-12-20,600008,SELL,43.653354876624576,282,12310.24607520813,T2_35,T2,长线集中
2025-01-17,600019,SELL,70.38277395516926,447,31461.099957960658,T2_35,T2,长线集中
2025-02-04,600014,BUY,64.33264698448878,285,18334.804390579302,T2_35,T2,长线集中
2025-02-07,600015,BUY,78.27443763255599,339,26535.034357436478,T2_35,T2,长线集中
2025-02-13,600008,BUY,45.02649187886994,575,25890.232830350214,T2_35,T2,长线集中
2025-02-24,600021,SELL,47.38458485998215,52,2463.998412719072,T2_35,T2,长线集中
2025-04-03,600003,SELL,93.32324372240926,63,5879.364354511783,T2_35,T2,长线集中
2025-04-08,600016,SELL,39.19132562883866,702,27512.31059144474,T2_35,T2,长线集中
2025-04-08,600014,SELL,54.269687890887674,285,15466.861048902987,T2_35,T2,长线集中
2025-04-21,600010,BUY,60.09790911921711,332,19952.50582758008,T2_35,T2,长线集中
2025-05-20,600015,SELL,102.01342190901359,339,34582.55002715561,T2_35,T2,长线集中
2025-06-23,600008,SELL,49.041328173410555,575,28198.763699711068,T2_35,T2,长线集中
2025-07-04,600010,SELL,61.434681085703026,332,20396.314120453404,T2_35,T2,长线集中
2025-08-06,600031,BUY,38.97242044220618,262,10210.774155858018,T2_35,T2,长线集中
2025-12-04,600031,SELL,40.32470533304213,262,10565.072797257038,T2_35,T2,长线集中
2024-02-14,600009,BUY,47.65834064213467,567,27022.279144090357,T2_36,T2,长线集中
2024-02-26,600029,BUY,50.74325424013798,414,21007.707255417125,T2_36,T2,长线集中
2024-03-25,600023,BUY,47.154424404797325,625,29471.515252998328,T2_36,T2,长线集中
2024-04-11,600029,SELL,52.411402495690204,414,21698.320633215746,T2_36,T2,长线集中
2024-04-26,600024,BUY,52.08995362207075,145,7553.043275200259,T2_36,T2,长线集中
2024-04-29,600033,BUY,52.41559229449761,333,17454.3922340677,T2_36,T2,长线集中
2024-05-07,600009,SELL,62.41302969599351,567,35388.18783762832,T2_36,T2,长线集中
2024-05-08,600023,SELL,42.953214902381006,625,26845.75931398813,T2_36,T2,长线集中
2024-06-19,600024,SELL,44.122681204507934,145,6397.788774653651,T2_36,T2,长线集中
2024-07-16,600045,BUY,51.482621639074964,481,24763.141008395058,T2_36,T2,长线集中
2024-08-23,600045,SELL,43.52855063031675,481,20937.23285318236,T2_36,T2,长线集中
2024-08-30,600033,SELL,55.71406558687653,333,18552.783840429885,T2_36,T2,长线集中
2024-10-21,600007,BUY,40.80568663533215,218,8895.639686502409,T2_36,T2,长线集中
2024-10-30,600036,BUY,13.42279648333393,706,9476.494317233753,T2_36,T2,长线集中
2024-12-09,600007,SELL,40.8557865758405,218,8906.56147353323,T2_36,T2,长线集中
2025-04-01,600036,SELL,13.58105761312031,706,9588.226674862939,T2_36,T2,长线集中
2025-04-09,600022,BUY,78.32193509532264,219,17152.50378587566,T2_36,T2,长线集中
2025-04-18,600049,BUY,65.8379346853809,294,19356.352797501986,T2_36,T2,长线集中
2025-05-19,600022,SELL,65.78953568222991,219,14407.90831440835,T2_36,T2,长线集中
2025-07-09,600034,BUY,55.70883962002985,272,15152.804376648119,T2_36,T2,长线集中
2025-09-29,600049,SELL,86.32874180426731,294,25380.65009045459,T2_36,T2,长线集中
2025-10-10,600034,SELL,58.1780242013422,272,15824.422582765077,T2_36,T2,长线集中
2025-10-14,600035,BUY,63.564663833622944,310,19705.045788423115,T2_36,T2,长线集中
2025-12-04,600035,SELL,65.44984322822474,310,20289.45140074967,T2_36,T2,长线集中
2024-08-05,600022,BUY,67.42000823942831,244,16450.48201042051,T2_37,T2,长线集中
2024-10-01,600013,BUY,40.7487643296778,184,7497.772636660715,T2_37,T2,长线集中
2024-10-22,600004,BUY,56.509461763431105,507,28650.29711405957,T2_37,T2,长线集中
2024-12-13,600022,SELL,65.6750146338394,244,16024.703570656813,T2_37,T2,长线集中
2025-01-01,600013,SELL,43.664374657439815,184,8034.244936968926,T2_37,T2,长线集中
2025-03-06,600004,SELL,57.34274398923716,507,29072.771202543237,T2_37,T2,长线集中
2025-05-13,600007,BUY,33.41320629520817,740,24725.772658454047,T2_37,T2,长线集中
2025-09-02,600039,BUY,51.906569474530514,265,13755.240910750586,T2_37,T2,长线集中
2025-09-08,600007,SELL,39.49213501992971,740,29224.179914747987,T2_37,T2,长线集中
2025-09-11,600008,BUY,42.258336570973306,669,28270.82716598114,T2_37,T2,长线集中
2025-09-15,600008,BUY,42.0725273442737,360,15146.109843938533,T2_37,T2,长线集中
2025-10-17,600020,BUY,63.31460024882474,444,28111.682510478186,T2_37,T2,长线集中
2025-12-04,600039,SELL,51.645738522684766,265,13686.120708511464,T2_37,T2,长线集中
2025-12-04,600008,SELL,42.76851613280859,669,28612.137292848947,T2_37,T2,长线集中
2025-12-04,600008,SELL,42.76851613280859,360,15396.665807811094,T2_37,T2,长线集中
2025-12-04,600020,SELL,81.84883811400188,444,36340.88412261684,T2_37,T2,长线集中
2024-01-09,600008,BUY,51.41830978614791,428,22007.036588471306,T2_38,T2,长线集中
2024-04-08,600048,BUY,54.72781155534773,176,9632.094833741201,T2_38,T2,长线集中
2024-05-06,600014,BUY,31.764972916219957,459,14580.12256854496,T2_38,T2,长线集中
2024-05-13,600008,SELL,57.533177282418755,428,24624.199876875227,T2_38,T2,长线集中
2024-07-23,600048,SELL,52.73687081341284,176,9281.68926316066,T2_38,T2,长线集中
2024-08-19,600040,BUY,29.804789561019884,357,10640.309873284099,T2_38,T2,长线集中
2024-09-04,600014,SELL,41.88459717136494,459,19225.030101656506,T2_38,T2,长线集中
2024-09-26,600040,SELL,39.499654506552744,357,14101.37665883933,T2_38,T2,长线集中
2024-11-07,600029,BUY,73.3485770019982,62,4547.611774123888,T2_38,T2,长线集中
2025-02-12,600048,BUY,66.54998834982189,262,17436.096947653336,T2_38,T2,长线集中
2025-02-19,600029,SELL,60.272283487137976,62,3736.8815762025547,T2_38,T2,长线集中
2025-02-19,600038,BUY,84.6847397422824,189,16005.415811291374,T2_38,T2,长线集中
2025-03-31,600011,BUY,62.14070890485783,89,5530.523092532347,T2_38,T2,长线集中
2025-04-08,600038,SELL,110.5600976943939,189,20895.85846424045,T2_38,T2,长线集中
2025-04-15,600047,BUY,60.67921501951963,139,8434.41088771323,T2_38,T2,长线集中
2025-04-24,600048,SELL,66.49009096621138,262,17420.403833147382,T2_38,T2,长线集中
2025-05-09,600006,BUY,78.74001947724551,172,13543.283350086227,T2_38,T2,长线集中
2025-05-21,600047,SELL,79.23500413137874,139,11013.665574261646,T2_38,T2,长线集中
2025-06-18,600006,SELL,92.18901578742397,172,15856.510715436923,T2_38,T2,长线集中
